activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1750397,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '14.93', 'le': '0.30', 'lle': '2.26', 'sei': '3.82'}",CHEMBL215397,,CHEMBL215397,4.60,False,http://www.openphacts.org/units/Nanomolar,534149,=,1,True,=,,IC50,nM,,25000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,25.0
,1750398,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(=CNc1ccc(S(=O)(=O)c2ccc(/N=C/C(C(=O)OCC)=C(\O)OCC)cc2)cc1)C(=O)OCC,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '7.64', 'le': '0.15', 'lle': '0.48', 'sei': '2.69'}",CHEMBL378342,,CHEMBL378342,4.50,False,http://www.openphacts.org/units/Nanomolar,534150,=,1,True,=,,IC50,nM,,32000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,32.0
,1750400,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Sc1nnc(C(F)(F)F)[nH]1)c1ccc(C#Cc2ccccc2)o1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '15.20', 'le': '0.30', 'lle': '1.77', 'sei': '7.69'}",CHEMBL379642,,CHEMBL379642,5.52,False,http://www.openphacts.org/units/Nanomolar,534151,=,1,True,=,,IC50,nM,,3000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,3.0
,1750401,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(NC(=O)c2ccc(-c3cc(C(F)(F)F)nn3C)s2)c1[N+](=O)[O-],,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '13.21', 'le': '0.27', 'lle': '1.68', 'sei': '4.57'}",CHEMBL427404,,CHEMBL427404,5.30,False,http://www.openphacts.org/units/Nanomolar,534152,=,1,True,=,,IC50,nM,,5000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,5.0
,1750403,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(C(C)(C)C)cc1-c1cc(NS(=O)(=O)c2cccs2)[nH]n1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '13.68', 'le': '0.28', 'lle': '0.86', 'sei': '5.68'}",CHEMBL212190,,CHEMBL212190,5.00,False,http://www.openphacts.org/units/Nanomolar,534153,=,1,True,=,,IC50,nM,,10000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,10.0
,1750404,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1[nH]nc(NC(=O)c2cccs2)c1S(=O)(=O)c1ccccc1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '12.71', 'le': '0.27', 'lle': '1.54', 'sei': '5.25'}",CHEMBL378700,,CHEMBL378700,4.82,False,http://www.openphacts.org/units/Nanomolar,534154,=,1,True,=,,IC50,nM,,15000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,15.0
,1750406,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)c2c(NCc3ccco3)sc(C#N)c2C1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '15.97', 'le': '0.31', 'lle': '0.82', 'sei': '7.26'}",CHEMBL212019,,CHEMBL212019,4.80,False,http://www.openphacts.org/units/Nanomolar,534155,=,1,True,=,,IC50,nM,,16000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,16.0
,1750407,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1nn(-c2c([N+](=O)[O-])c(C)nn2C)c(-c2cccs2)c1C#N,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '13.16', 'le': '0.27', 'lle': '1.60', 'sei': '4.63'}",CHEMBL212399,,CHEMBL212399,4.75,False,http://www.openphacts.org/units/Nanomolar,534156,=,1,True,=,,IC50,nM,,18000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,18.0
,1750409,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(Cc1[nH]c(-c2ccc(Cl)s2)c[s+]1)c1cccs1.[Br-],,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '13.07', 'le': '0.32', 'lle': '-0.03', 'sei': '9.50'}",CHEMBL215733,,CHEMBL1182159,4.75,False,http://www.openphacts.org/units/Nanomolar,534157,=,1,True,=,,IC50,nM,,18000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,18.0
,1750410,[],CHEMBL866788,Inhibition of SARS coronavirus main protease at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Clc1ccc(-c2noc(CSC3=NCCN3)n2)cc1,,,CHEMBL1145342,J. Med. Chem.,2006,,CHEMBL211928,,CHEMBL211928,,False,http://qudt.org/vocab/unit#Percent,534138,=,1,True,=,,Inhibition,%,,61.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,61.0
,1750411,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(C)c(NCc2ccc(-c3cccs3)s2)c1[N+](=O)[O-],,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '14.05', 'le': '0.29', 'lle': '0.66', 'sei': '6.44'}",CHEMBL375130,,CHEMBL375130,4.70,False,http://www.openphacts.org/units/Nanomolar,534158,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,20.0
,1750412,[],CHEMBL866788,Inhibition of SARS coronavirus main protease at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc([N+](=O)[O-])c(S(=O)(=O)c2ccccc2)n1,,,CHEMBL1145342,J. Med. Chem.,2006,,CHEMBL213580,,CHEMBL213580,,False,http://qudt.org/vocab/unit#Percent,534137,=,1,True,=,,Inhibition,%,,58.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,58.0
,1750413,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1nccs1)c1nccs1,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '20.91', 'le': '0.46', 'lle': '2.38', 'sei': '10.26'}",CHEMBL214372,,CHEMBL214372,4.40,False,http://www.openphacts.org/units/Nanomolar,534159,=,1,True,=,,IC50,nM,,40000.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,40.0
,1750414,[],CHEMBL854506,Inhibition of SARS coronavirus main protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,,,CHEMBL1145342,J. Med. Chem.,2006,"{'bei': '14.21', 'le': '0.32', 'lle': '1.55', 'sei': '5.42'}",CHEMBL212218,,CHEMBL212218,6.52,False,http://www.openphacts.org/units/Nanomolar,534139,=,1,True,=,,IC50,nM,,300.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,uM,UO_0000065,,0.3
,1819410,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1cccs1)[C@@H](C)OCc1ccccc1)C(C)C,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL426711,,CHEMBL426711,,False,http://qudt.org/vocab/unit#Percent,629334,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830942,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O)[C@@H](C)OCc1ccccc1)C(C)C,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL223377,,CHEMBL223377,,False,http://qudt.org/vocab/unit#Percent,629333,=,1,True,=,,Inhibition,%,,72.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,72.0
,1830943,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=Cc1ccc(-c2ccc(Cl)cc2)o1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL375867,,CHEMBL375867,,False,http://qudt.org/vocab/unit#Percent,629377,=,1,True,=,,Inhibition,%,,70.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,70.0
,1830944,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=Cc1cc2ccccc2[nH]1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL223708,,CHEMBL223708,,False,http://qudt.org/vocab/unit#Percent,629376,=,1,True,=,,Inhibition,%,,39.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,39.0
,1830945,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=Cc1cscn1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225650,,CHEMBL225650,,False,http://qudt.org/vocab/unit#Percent,629375,=,1,True,=,,Inhibition,%,,36.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,36.0
,1830946,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=Cc1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL189362,FURFURAL,CHEMBL189362,,False,http://qudt.org/vocab/unit#Percent,629374,=,1,True,=,,Inhibition,%,,23.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,23.0
,1830947,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(OCc1cccnc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221418,,CHEMBL221418,,False,http://qudt.org/vocab/unit#Percent,629364,=,1,True,=,,Inhibition,%,,19.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,19.0
,1830948,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1ccco1)c1cccnc1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376898,,CHEMBL376898,,False,http://qudt.org/vocab/unit#Percent,629363,=,1,True,=,,Inhibition,%,,80.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,80.0
,1830949,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Clc1cncc(OCc2ccco2)c1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221369,,CHEMBL221369,,False,http://qudt.org/vocab/unit#Percent,629362,=,1,True,=,,Inhibition,%,,11.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,11.0
,1830950,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cccc(Cl)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221368,,CHEMBL221368,,False,http://qudt.org/vocab/unit#Percent,629361,=,1,True,=,,Inhibition,%,,40.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,40.0
,1830951,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(OCc1cncc(Br)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL375452,,CHEMBL375452,,False,http://qudt.org/vocab/unit#Percent,629360,=,1,True,=,,Inhibition,%,,90.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,90.0
,1830952,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Br)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222234,,CHEMBL222234,,False,http://qudt.org/vocab/unit#Percent,629359,=,1,True,=,,Inhibition,%,,99.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,99.0
,1830953,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccccc1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL375451,,CHEMBL375451,,False,http://qudt.org/vocab/unit#Percent,629358,=,1,True,=,,Inhibition,%,,92.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,92.0
,1830954,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccoc1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376023,,CHEMBL376023,,False,http://qudt.org/vocab/unit#Percent,629357,=,1,True,=,,Inhibition,%,,89.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,89.0
,1830955,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1cc2ccccc2o1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL426898,,CHEMBL426898,,False,http://qudt.org/vocab/unit#Percent,629356,=,1,True,=,,Inhibition,%,,94.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,94.0
,1830956,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222840,,CHEMBL222840,,False,http://qudt.org/vocab/unit#Percent,629355,=,1,True,=,,Inhibition,%,,99.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,99.0
,1830957,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccc[nH]1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL373971,,CHEMBL373971,,False,http://qudt.org/vocab/unit#Percent,629354,=,1,True,=,,Inhibition,%,,65.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,65.0
,1830958,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(OC(=O)c2cccs2)c([N+](=O)[O-])n1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL387355,,CHEMBL387355,,False,http://qudt.org/vocab/unit#Percent,629353,=,1,True,=,,Inhibition,%,,15.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,15.0
,1830959,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cccnc1Cl)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225232,,CHEMBL225232,,False,http://qudt.org/vocab/unit#Percent,629351,=,1,True,=,,Inhibition,%,,20.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,20.0
,1830960,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1ccc(Cl)nc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376674,,CHEMBL376674,,False,http://qudt.org/vocab/unit#Percent,629350,=,1,True,=,,Inhibition,%,,13.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,13.0
,1830961,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cccc(OC(=O)c2cccs2)n1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL387321,,CHEMBL387321,,False,http://qudt.org/vocab/unit#Percent,629347,=,1,True,=,,Inhibition,%,,38.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,38.0
,1830962,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1cccnc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL373784,,CHEMBL373784,,False,http://qudt.org/vocab/unit#Percent,629341,=,1,True,=,,Inhibition,%,,13.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,13.0
,1830963,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cccnc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221366,,CHEMBL221366,,False,http://qudt.org/vocab/unit#Percent,629338,=,1,True,=,,Inhibition,%,,91.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,91.0
,1830964,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1ccccn1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222342,,CHEMBL222342,,False,http://qudt.org/vocab/unit#Percent,629337,=,1,True,=,,Inhibition,%,,13.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,13.0
,1830965,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1cccs1)[C@@H](C)O)C(C)C,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376243,,CHEMBL376243,,False,http://qudt.org/vocab/unit#Percent,629335,=,1,True,=,,Inhibition,%,,23.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,23.0
,1830966,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=Cc1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL328441,2-THIOPHENENECARBOXALDEHYDE,CHEMBL328441,,False,http://qudt.org/vocab/unit#Percent,629373,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830967,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '32.30', 'le': '0.66', 'lle': '4.67', 'sei': '13.80'}",CHEMBL222840,,CHEMBL222840,7.22,False,http://www.openphacts.org/units/Nanomolar,629355,=,1,True,=,,IC50,nM,,60.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,60.0
,1830968,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2)o1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '21.55', 'le': '0.45', 'lle': '2.33', 'sei': '13.76'}",CHEMBL222769,,CHEMBL222769,7.20,False,http://www.openphacts.org/units/Nanomolar,629372,=,1,True,=,,IC50,nM,,63.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,63.0
,1830969,[],CHEMBL918059,Inhibition of SARS coronavirus 3C-like protease,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C(=O)Oc2cncc(Cl)c2)c1,,,CHEMBL1144475,J. Med. Chem.,2007,"{'bei': '24.53', 'le': '0.49', 'lle': '3.51', 'sei': '13.36'}",CHEMBL222735,,CHEMBL222735,6.47,False,http://www.openphacts.org/units/Nanomolar,629371,=,1,True,=,,IC50,nM,,340.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,IC50,nM,UO_0000065,,340.0
,1830970,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Cc1cncc(Br)c1)c1ccco1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225511,,CHEMBL225511,,False,http://qudt.org/vocab/unit#Percent,629367,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830971,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Cc1cccnc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376824,,CHEMBL376824,,False,http://qudt.org/vocab/unit#Percent,629366,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830972,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=S(=O)(Nc1cccnc1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225510,,CHEMBL225510,,False,http://qudt.org/vocab/unit#Percent,629365,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830973,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ncccc1OC(=O)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL225350,,CHEMBL225350,,False,http://qudt.org/vocab/unit#Percent,629352,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830974,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(OC(=O)c2cccs2)cn1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL376673,,CHEMBL376673,,False,http://qudt.org/vocab/unit#Percent,629349,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830975,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(OC(=O)c2cccs2)nc1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL221367,,CHEMBL221367,,False,http://qudt.org/vocab/unit#Percent,629348,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830976,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Oc1cccc(Cl)n1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222906,,CHEMBL222906,,False,http://qudt.org/vocab/unit#Percent,629346,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
,1830977,[],CHEMBL918640,Inhibition of SARS coronavirus His-3C-like protease at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1ccc(F)cn1)c1cccs1,,,CHEMBL1144475,J. Med. Chem.,2007,,CHEMBL222696,,CHEMBL222696,,False,http://qudt.org/vocab/unit#Percent,629345,<,1,True,<,,Inhibition,%,,10.0,CHEMBL3927,SARS coronavirus,SARS coronavirus 3C-like proteinase,227859,,,Inhibition,%,UO_0000187,,10.0
